stage,global_epoch,local_epoch,train_time_sec,train_lr,train_loss,train_loss_recon_total,train_loss_recon_exact_total,train_loss_recon_tol_total,train_loss_vq,train_loss_enc_var,train_loss_code_norm,train_loss_cont_projection,train_loss_cont_parent_margin,train_cont_alpha_entropy,train_cont_alpha_mean_entropy,train_cont_alpha_sample_entropy,train_cont_alpha_final_entropy,train_cont_alpha_final_usage_entropy,train_cont_alpha_mean_max,train_cont_alpha_sample_max,train_cont_alpha_final_max,train_cont_adapter_delta_logit_norm,train_cont_alpha_adapter_enabled,train_cont_residual_norm,train_cont_safe_radius,train_cont_hull_scale,train_cont_hull_scale_delta,train_cont_hull_expansion_fraction,train_cont_geometric_projection_mse,train_cont_distance_reference_mse,train_cont_hard_vertex_mse,train_cont_projection_gain_vs_hard,train_cont_decode_uses_projection_target,train_continuous_sample_mix,train_continuous_gumbel_tau,train_continuous_posterior_temperature,train_blank,train_blank_sep,train_loss_isi,train_loss_ctx,train_loss_ctx_field,train_loss_sp_cons,train_loss_sp_token,train_loss_sp_pixel,train_lambda_sp_token_eff,train_lambda_sp_pixel_eff,train_sp_memory_used,train_adj_memory_used,train_adj_pred_mean,train_adj_upper_allowed_mean,train_adj_lower_allowed_mean,train_adj_tgt_mean,train_adj_conf_mean,train_avg_vq_blank_frac,train_avg_vq_residual_norm,train_avg_vq_commit,train_avg_vq_usage,train_blank_token_norm,train_activity_offset_norm,train_pos_weight_eff,train_lambda_ctx_eff,train_lambda_isi,train_lambda_vq,train_cfg_drop_prob,train_training_prob_threshold_used,train_pred_mean_p,train_tgt_mean,train_loss_recon_l1,train_loss_recon_l1_exact,train_loss_recon_l1_tol,train_loss_recon_l2,train_loss_recon_l2_exact,train_loss_recon_l2_tol,train_perplexity_nonblank_l1,train_active_codes_nonblank_l1,train_child_per_active_parent_l1,train_vq_commit_l1,train_vq_usage_l1,train_vq_soft_usage_raw_l1,train_perplexity_nonblank_l2,train_active_codes_nonblank_l2,train_child_per_active_parent_l2,train_vq_commit_l2,train_vq_usage_l2,train_vq_soft_usage_raw_l2,train_vq_num_levels,train_vq_near_zero_thresh,train_vq_l1_num_codes,train_vq_l1_code_dim,train_vq_l1_alive,train_vq_l1_dead,train_vq_l1_alive_frac,train_vq_l1_dead_frac,train_vq_l1_norm_min,train_vq_l1_norm_max,train_vq_l1_norm_mean,train_vq_l1_norm_std,train_vq_l1_cos_max,train_vq_l1_cos_min,train_vq_l1_cos_mean,train_vq_l1_cos_std,train_vq_l2_num_codes,train_vq_l2_code_dim,train_vq_l2_alive,train_vq_l2_dead,train_vq_l2_alive_frac,train_vq_l2_dead_frac,train_vq_l2_norm_min,train_vq_l2_norm_max,train_vq_l2_norm_mean,train_vq_l2_norm_std,train_vq_l2_cos_max,train_vq_l2_cos_min,train_vq_l2_cos_mean,train_vq_l2_cos_std,train_vq_total_codes,train_vq_total_alive,train_vq_total_dead,train_vq_total_alive_frac,train_vq_total_dead_frac,train_AUPRC_tol_cond,val_val_loss_BCE,val_val_loss_BCE_full,val_val_loss_vq,val_val_loss_BCE_cond,val_val_loss_BCE_full_cond,val_val_loss_vq_cond,val_AUPRC_cond,val_BestF1_cond,val_BestF1_threshold_cond,val_AUPRC_tol_cond,val_BestF1_tol_cond,val_BestF1_threshold_tol_cond,val_eval_count,val_eval_density,val_eval_mask_frac,val_cont_adapter_projection_mse,val_cont_geometric_projection_mse,val_cont_distance_reference_mse,val_cont_hard_vertex_mse,val_val_loss_recon_ref1_cond,val_val_loss_recon_ref1_exact_cond,val_val_loss_recon_ref1_tol_cond,val_val_loss_recon_ref2_cond,val_val_loss_recon_ref2_exact_cond,val_val_loss_recon_ref2_tol_cond,val_val_loss_BCE_uncond,val_val_loss_BCE_full_uncond,val_val_loss_vq_uncond,val_AUPRC_uncond,val_BestF1_uncond,val_BestF1_threshold_uncond,val_AUPRC_tol_uncond,val_BestF1_tol_uncond,val_BestF1_threshold_tol_uncond,val_val_loss_recon_ref1_uncond,val_val_loss_recon_ref1_exact_uncond,val_val_loss_recon_ref1_tol_uncond,val_val_loss_recon_ref2_uncond,val_val_loss_recon_ref2_exact_uncond,val_val_loss_recon_ref2_tol_uncond,is_base,is_finetune,base_best_epoch,ft_shift_offset
base,237,237,171.85264468193054,0.00011387326887403316,0.09254870489239693,0.08521283442775408,0.006145952036604285,0.07906688327590625,0.0015210427499065796,0.004131112806499004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0239686692633162e-07,0.0007018782266338046,0.006826032038467626,0.019872632281233867,4.6210747655095475e-07,1.0132795599323194e-06,0.004610941978171468,0.001,0.0001,1.0,1.0,0.016215958104779323,0.06727786113818486,0.04305783174932003,0.053822289283076925,0.9996967931588491,0.9178243001302083,0.05237972723941008,0.0014816824657221635,3.936027878808091e-05,0.2505817115306854,0.25599101185798645,1.0,0.1,0.01,1.0,0.0,0.5,0.005333004620236655,0.00012124359297255675,0.00833531121412913,0.00018505887128412725,0.008150252203146616,0.0789613515138626,0.006007157887021701,0.07295419399936993,29.394309361775715,31.766666666666666,1.0,0.002276480100893726,7.562692541493257e-05,0.07562692165374756,182.95301450093586,226.4,7.0889999999999995,0.0006868848111480474,3.0936321953352793e-06,0.0030936320622762044,2,1e-06,32,64,32,0,1.0,0.0,6.507468223571777,7.328480243682861,6.841809272766113,0.19564606249332428,0.984183132648468,-0.975784420967102,-0.020345311611890793,0.629716694355011,256,64,256,0,1.0,0.0,0.08930400013923645,3.311717987060547,0.8050647377967834,0.5741663575172424,0.9956187009811401,-0.9960788488388062,0.025213466957211494,0.5587121844291687,288,288,0,1.0,0.0,0.12341715632459399,0.12549977377057076,0.12549977377057076,0.001546739978948608,0.12549977377057076,0.12549977377057076,0.001546739978948608,0.017908735897715147,0.06175680859225163,0.3700000047683716,0.12341715632459399,0.18963198611814042,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12549977377057076,0.005125047464389354,0.12037472675244014,0.0,0.0,0.0,0.12549977377057076,0.12549977377057076,0.001546739978948608,0.017908735897715147,0.06175680859225163,0.3700000047683716,0.12341715632459399,0.18963198611814042,0.35999998450279236,0.12549977377057076,0.005125047464389354,0.12037472675244014,0.0,0.0,0.0,1,0,279,279
base,238,238,169.37902736663818,0.00011071769057802265,0.09248450001080831,0.08541696667671203,0.006207180116325617,0.07920978715022405,0.0014887271837020913,0.0041318498086184265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0240561039154273e-07,0.0007173090571692835,0.005776125922178229,0.017234103847295047,4.6400485966084184e-07,1.2879307026499495e-05,0.004511255569135149,0.001,0.0001,1.0,1.0,0.016012455988675355,0.06801219147940477,0.043527804066737494,0.05440975377957026,0.9997007429599762,0.9157470703125,0.05180969126522541,0.0014467763675687214,4.1950823651859535e-05,0.25062158703804016,0.2560272216796875,1.0,0.1,0.01,1.0,0.0,0.5,0.005383745216143628,0.00012095779287240778,0.008405416210492452,0.00020383868056039016,0.008201577762762705,0.0791129045188427,0.006054301109785835,0.07305860370397568,29.33696568806966,31.8,1.0,0.0022218176318953434,8.027855146792717e-05,0.08027854760487875,182.3312962849935,227.36666666666667,7.124439102564102,0.0006717350896603117,3.623096343593109e-06,0.0036230961481730144,2,1e-06,32,64,32,0,1.0,0.0,6.513519763946533,7.327972888946533,6.835202217102051,0.19470106065273285,0.9845589399337769,-0.9762812852859497,-0.02041623927652836,0.6294928193092346,256,64,256,0,1.0,0.0,0.09898841381072998,2.908842086791992,0.7967419624328613,0.5453882813453674,0.9955724477767944,-0.9986540675163269,0.025061635300517082,0.5583246946334839,288,288,0,1.0,0.0,0.12147592817942073,0.12467374776800473,0.12467374776800473,0.0014977147608684997,0.12467374776800473,0.12467374776800473,0.0014977147608684997,0.018538324500159086,0.061443986937384634,0.3700000047683716,0.12147592817942073,0.18936765201095151,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12467374776800473,0.005108452305042495,0.11956529443462689,0.0,0.0,0.0,0.12467374776800473,0.12467374776800473,0.0014977147608684997,0.018538324500159086,0.061443986937384634,0.3700000047683716,0.12147592817942073,0.18936765201095151,0.35999998450279236,0.12467374776800473,0.005108452305042495,0.11956529443462689,0.0,0.0,0.0,1,0,279,279
base,239,239,168.56701946258545,0.0001076053497803982,0.0922847347954909,0.0851602037747701,0.006348558049649,0.078811647494634,0.0014822735994433364,0.004096971033141017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0242454919762168e-07,0.0007959273246039326,0.006220557820051908,0.018296021254112324,4.7068646248741666e-07,1.0132795750905644e-06,0.004696731789348026,0.001,0.0001,1.0,1.0,0.015865206283827624,0.07021055507163207,0.044934755625824135,0.0561684434612592,0.9997023204962413,0.9140380859375,0.05194975187381109,0.001444228016771376,3.804557509283768e-05,0.2506013810634613,0.25601691007614136,1.0,0.1,0.01,1.0,0.0,0.5,0.005522419341529409,0.00012357197168360773,0.00832582712173462,0.0001864936047544082,0.008139333128929139,0.07891583393017451,0.0062086878499637045,0.07270714739958445,29.564243698120116,31.9,1.0,0.0022131130875398717,7.27425454291127e-05,0.07274254163106282,183.71453069051105,228.1,7.140086206896552,0.0006753429401821147,3.348605006673703e-06,0.0033486048380533856,2,1e-06,32,64,32,0,1.0,0.0,6.51332426071167,7.301774978637695,6.8262481689453125,0.19276441633701324,0.9847320914268494,-0.9753490686416626,-0.020488020032644272,0.6294669508934021,256,64,256,0,1.0,0.0,0.0959935262799263,4.007043361663818,0.7952612638473511,0.5608617663383484,0.9964893460273743,-0.9981701970100403,0.025622209534049034,0.5582361221313477,288,288,0,1.0,0.0,0.12374326937555065,0.12517097281912962,0.12517097281912962,0.0015257999766618013,0.12517097281912962,0.12517097281912962,0.0015257999766618013,0.018884049782956457,0.06369095826775263,0.35999998450279236,0.12374326937555065,0.1924175975306001,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12517097281912962,0.005072207655757666,0.12009876531859238,0.0,0.0,0.0,0.12517097281912962,0.12517097281912962,0.0015257999766618013,0.018884049782956457,0.06369095826775263,0.35999998450279236,0.12374326937555065,0.1924175975306001,0.35999998450279236,0.12517097281912962,0.005072207655757666,0.12009876531859238,0.0,0.0,0.0,1,0,279,279
base,240,240,172.4603033065796,0.00010453658778440088,0.09266738519072533,0.08556903004646302,0.006117898303394516,0.07945113182067871,0.0015216422538893918,0.004139341708893577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0242069663490838e-07,0.0007097725361139358,0.005614114770044883,0.01736851828172803,4.385015898833444e-07,1.0132795447740742e-06,0.004374883137643337,0.001,0.0001,1.0,1.0,0.015394568101813395,0.06660325129826863,0.042626080972452955,0.05328260039289792,0.9997000793615977,0.918280029296875,0.05202341874440511,0.0014770562217260401,4.458603646829336e-05,0.2506292164325714,0.2560354769229889,1.0,0.1,0.01,1.0,0.0,0.5,0.005266587544853488,0.00011976453970419243,0.008542928099632262,0.0002528544360150894,0.008290073275566101,0.07916183372338613,0.00592825748026371,0.07323357661565146,29.24465700785319,31.633333333333333,1.0,0.0022765625384636224,8.534881768961592e-05,0.08534881273905436,182.09421132405598,227.16666666666666,7.126240079365079,0.0006775499321520328,3.823256683214519e-06,0.003823256492614746,2,1e-06,32,64,32,0,1.0,0.0,6.484433650970459,7.302908897399902,6.8195343017578125,0.19491927325725555,0.9843704104423523,-0.9759700298309326,-0.02034732699394226,0.629369854927063,256,64,256,0,1.0,0.0,0.08789154142141342,3.6200528144836426,0.7932922840118408,0.5509059429168701,0.9957593679428101,-0.9986547231674194,0.025943368673324585,0.5564878582954407,288,288,0,1.0,0.0,0.11952543957119832,0.1248944029211998,0.1248944029211998,0.001569262589327991,0.1248944029211998,0.1248944029211998,0.001569262589327991,0.01753069767378994,0.05825109083150955,0.35999998450279236,0.11952543957119832,0.18755419746459098,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.1248944029211998,0.005207760531144838,0.11968664141992728,0.0,0.0,0.0,0.1248944029211998,0.1248944029211998,0.001569262589327991,0.01753069767378994,0.05825109083150955,0.35999998450279236,0.11952543957119832,0.18755419746459098,0.35999998450279236,0.1248944029211998,0.005207760531144838,0.11968664141992728,0.0,0.0,0.0,1,0,279,279
base,241,241,169.5785369873047,0.00010151174111436543,0.09262367909153303,0.08537379403909047,0.005948972756353517,0.07942482158541679,0.0015285509871318936,0.0041257838408152265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0242185529326282e-07,0.000695697095458551,0.006475028644005457,0.018812904382745424,4.444193720587464e-07,1.0132795447740742e-06,0.004434060906836142,0.001,0.0001,1.0,1.0,0.0155623409897089,0.06673358070353667,0.04270949264367421,0.0533868641903003,0.9996750334898631,0.9196065266927084,0.052531062190731365,0.001475666967841486,5.288402808218961e-05,0.2506130337715149,0.25601983070373535,1.0,0.1,0.01,1.0,0.0,0.5,0.005189179993855457,0.00011741032725088492,0.008336299657821655,0.0001420684779683749,0.008194230993588765,0.07912156954407693,0.005842421397877236,0.07327914858857791,28.949504375457764,31.266666666666666,1.0,0.0022601632362542054,0.00010206093502347357,0.10206092993418375,181.1673422495524,225.8,7.083749999999999,0.0006911707071897885,3.7071229940011107e-06,0.003707122802734375,2,1e-06,32,64,32,0,1.0,0.0,6.506572723388672,7.2939453125,6.8156633377075195,0.19333438575267792,0.9840606451034546,-0.9762351512908936,-0.020321154966950417,0.629338800907135,256,64,256,0,1.0,0.0,0.08510404080152512,4.451610088348389,0.7887143492698669,0.5532644391059875,0.99582439661026,-0.9984934329986572,0.02503390610218048,0.5558963418006897,288,288,0,1.0,0.0,0.12106875380202081,0.1250393819063902,0.1250393819063902,0.0014885889055828254,0.1250393819063902,0.1250393819063902,0.0014885889055828254,0.019439184321124202,0.06653813526644559,0.35999998450279236,0.12106875380202081,0.18721369630600757,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.1250393819063902,0.005114433433239658,0.11992494761943817,0.0,0.0,0.0,0.1250393819063902,0.1250393819063902,0.0014885889055828254,0.019439184321124202,0.06653813526644559,0.35999998450279236,0.12106875380202081,0.18721369630600757,0.35999998450279236,0.1250393819063902,0.005114433433239658,0.11992494761943817,0.0,0.0,0.0,1,0,279,279
base,242,242,181.53390645980835,9.853114147881633e-05,0.0927712137500445,0.08562024012207985,0.006378864326203863,0.079241377611955,0.001579471987982591,0.004086983917901913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0241779714685132e-07,0.0007795254515561586,0.005862051799582938,0.017800732143223287,4.806280609651974e-07,1.0132795485636354e-06,0.004796147850962977,0.001,0.0001,1.0,1.0,0.016574900597333908,0.0708695888519287,0.04535653796046972,0.05669567249715328,0.9997017165025075,0.9147603352864583,0.05294094458222389,0.0015407339359323183,3.8738057810405735e-05,0.25063028931617737,0.25603577494621277,1.0,0.1,0.01,1.0,0.0,0.5,0.005511417550345262,0.00012755540398453984,0.008671945333480835,0.00022646690097947916,0.008445478479067485,0.07911628137032191,0.006209014154349764,0.07290726850430171,29.50253620147705,31.966666666666665,1.0,0.0023789251611257595,7.42647762914809e-05,0.07426477273305257,184.74937896728517,228.8,7.152856182795699,0.0007025427010376006,3.211339473333889e-06,0.003211339314778646,2,1e-06,32,64,32,0,1.0,0.0,6.472970008850098,7.297768592834473,6.809474468231201,0.19712141156196594,0.9837371110916138,-0.9743374586105347,-0.020086457952857018,0.6291170120239258,256,64,256,0,1.0,0.0,0.09330925345420837,5.208928108215332,0.8070876598358154,0.6087883114814758,0.9961302280426025,-0.9967837333679199,0.02531130239367485,0.554896354675293,288,288,0,1.0,0.0,0.12108326777905871,0.12483910781641801,0.12483910781641801,0.0015355829091276973,0.12483910781641801,0.12483910781641801,0.0015355829091276973,0.018207478193704815,0.06047857697465942,0.35999998450279236,0.12108326777905871,0.18623561798545918,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12483910781641801,0.005177325355665137,0.11966178317864735,0.0,0.0,0.0,0.12483910781641801,0.12483910781641801,0.0015355829091276973,0.018207478193704815,0.06047857697465942,0.35999998450279236,0.12108326777905871,0.18623561798545918,0.35999998450279236,0.12483910781641801,0.005177325355665137,0.11966178317864735,0.0,0.0,0.0,1,0,279,279
base,243,243,173.1673617362976,9.559511573409167e-05,0.09215931842724483,0.08497382501761118,0.006274198709676663,0.07869962727030118,0.0014976501387233534,0.004088608361780643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.002520254005988439,1.0242611760228707e-07,0.0008112623598814632,0.005707353663941224,0.017878213555862506,4.631801971299865e-07,1.0132795523531967e-06,0.0046216691844165325,0.001,0.0001,1.0,1.0,0.015907113874951997,0.07086958959698678,0.04535653876761595,0.056695672248800594,0.999701718489329,0.9147969563802083,0.051851190129915875,0.0014562107428597907,4.143938822380733e-05,0.2506292462348938,0.25604525208473206,1.0,0.1,0.01,1.0,0.0,0.5,0.005460160908599695,0.0001230746468839546,0.008228964606920878,0.00017916977715988955,0.008049794534842173,0.0788021020591259,0.006139821372926235,0.07266228124499322,29.380338414510092,31.9,1.0,0.002239868751106163,7.962773136872177e-05,0.07962772846221924,182.73205998738607,228.16666666666666,7.139906609195402,0.0006725527326731632,3.2510441049756386e-06,0.003251043955485026,2,1e-06,32,64,32,0,1.0,0.0,6.435901165008545,7.2768235206604,6.801336765289307,0.19801026582717896,0.9840704202651978,-0.9755003452301025,-0.020325342193245888,0.6292494535446167,256,64,256,0,1.0,0.0,0.09615562856197357,5.208926677703857,0.8037569522857666,0.6007135510444641,0.9981359243392944,-0.9982751607894897,0.025602931156754494,0.556749165058136,288,288,0,1.0,0.0,0.11888660036349685,0.1249169713507096,0.1249169713507096,0.0015058544522617012,0.1249169713507096,0.1249169713507096,0.0015058544522617012,0.018537586771998488,0.061964926193608855,0.3700000047683716,0.11888660036349685,0.1881544502617801,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.1249169713507096,0.0050895211364453035,0.11982745056351025,0.0,0.0,0.0,0.1249169713507096,0.1249169713507096,0.0015058544522617012,0.018537586771998488,0.061964926193608855,0.3700000047683716,0.11888660036349685,0.1881544502617801,0.35999998450279236,0.1249169713507096,0.0050895211364453035,0.11982745056351025,0.0,0.0,0.0,1,0,279,279
base,244,244,171.89533638954163,9.270398584850061e-05,0.09246717641750972,0.0853618231912454,0.00625975732691586,0.0791020669043064,0.0015405922390831013,0.0040699429189165436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0246472849454828e-07,0.0007800594981138905,0.0058253429674853885,0.01808025309195121,4.684975313769731e-07,1.013279540984513e-06,0.004674842472498616,0.001,0.0001,1.0,1.0,0.015936736731479564,0.06982156311472257,0.04468580111861229,0.05585724959770839,0.9996993879477183,0.915277099609375,0.0524235125631094,0.001503130494772146,3.746173939968382e-05,0.2506462335586548,0.256094753742218,1.0,0.1,0.01,1.0,0.0,0.5,0.005439486618464192,0.00012414034063112922,0.008314768473307291,0.00018192216133077938,0.008132846653461456,0.07912574658791224,0.006123315713678797,0.07300243203838666,29.594248708089193,31.966666666666665,1.0,0.0023182639464115105,7.174109171804351e-05,0.07174108823140463,184.84900538126627,229.4,7.172076612903226,0.0006879970237302284,3.182387509544545e-06,0.003182387351989746,2,1e-06,32,64,32,0,1.0,0.0,6.412986755371094,7.28579044342041,6.797609806060791,0.19980666041374207,0.9847034215927124,-0.9746551513671875,-0.0202153492718935,0.6291288137435913,256,64,256,0,1.0,0.0,0.07027346640825272,3.702554225921631,0.7935870885848999,0.5548344850540161,0.9959884285926819,-0.9968427419662476,0.02478514425456524,0.556860625743866,288,288,0,1.0,0.0,0.12077141862224336,0.12497985611359279,0.12497985611359279,0.0015642353003689398,0.12497985611359279,0.12497985611359279,0.0015642353003689398,0.01744718304062872,0.05926748960041192,0.35999998450279236,0.12077141862224336,0.19175891925583663,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12497985611359279,0.005244540322261552,0.11973531420032184,0.0,0.0,0.0,0.12497985611359279,0.12497985611359279,0.0015642353003689398,0.01744718304062872,0.05926748960041192,0.35999998450279236,0.12077141862224336,0.19175891925583663,0.35999998450279236,0.12497985611359279,0.005244540322261552,0.11973531420032184,0.0,0.0,0.0,1,0,279,279
base,245,245,172.85540390014648,8.985806886701499e-05,0.09245078812042871,0.08533821975191434,0.006072111319129666,0.07926610906918843,0.0015194760868325829,0.004076146287843585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0250313427680642e-07,0.0006886259002688651,0.0059720239757249756,0.018248255519817274,4.4363720187827007e-07,1.013279556142758e-06,0.004426239229117831,0.001,0.0001,1.0,1.0,0.01595146252463261,0.0663676792755723,0.04247531611472368,0.05309414472430944,0.9996979475021363,0.9184855143229167,0.05213862992823124,0.001478120331497242,4.13557547290111e-05,0.2506515085697174,0.2561260759830475,1.0,0.1,0.01,1.0,0.0,0.5,0.005243424085589746,0.00011909121506808636,0.008468661705652874,0.00022587073035538197,0.008242791891098023,0.07898672347267469,0.00590270827524364,0.07308401515086492,29.36897481282552,31.733333333333334,1.0,0.002275718057838579,7.875816396942051e-05,0.07875816027323405,182.62556076049805,227.2,7.117013888888889,0.0006805226090364158,3.9533458107143815e-06,0.0039533456166585285,2,1e-06,32,64,32,0,1.0,0.0,6.426755905151367,7.293647289276123,6.793001174926758,0.19949737191200256,0.9842433333396912,-0.976581335067749,-0.020228028297424316,0.6290469765663147,256,64,256,0,1.0,0.0,0.0748644471168518,3.454066038131714,0.78617924451828,0.5359961986541748,0.9960941672325134,-0.9978728294372559,0.024810029193758965,0.555411159992218,288,288,0,1.0,0.0,0.12296952368809368,0.12505768612027168,0.12505768612027168,0.0015501822344958782,0.12505768612027168,0.12505768612027168,0.0015501822344958782,0.018572543985578553,0.06276693237424999,0.3700000047683716,0.12296952368809368,0.19071717961475584,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12505768612027168,0.005173097946681082,0.11988458596169949,0.0,0.0,0.0,0.12505768612027168,0.12505768612027168,0.0015501822344958782,0.018572543985578553,0.06276693237424999,0.3700000047683716,0.12296952368809368,0.19071717961475584,0.35999998450279236,0.12505768612027168,0.005173097946681082,0.11988458596169949,0.0,0.0,0.0,1,0,279,279
base,246,246,172.7276256084442,8.705767687650239e-05,0.09248012155294419,0.0853501670062542,0.0060809001016120115,0.07926926836371422,0.0015198838819439212,0.004077309075122078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0252586832848464e-07,0.0007121531651743377,0.0061559633817523714,0.01819184791917602,4.530347117300456e-07,1.0132795637218806e-06,0.004520214317987363,0.001,0.0001,1.0,1.0,0.01579783419147134,0.0673842837413152,0.04312594272196293,0.053907427067557974,0.9996987779935201,0.917431640625,0.052278730521599454,0.0014808818581514061,3.900202342871732e-05,0.25066298246383667,0.25615835189819336,1.0,0.1,0.01,1.0,0.0,0.5,0.005286375487533708,0.00012063647081959062,0.00857134759426117,0.00017142250823477904,0.008399925629297892,0.07892165606220564,0.0059523332243164384,0.0729693241417408,29.49202105204264,31.866666666666667,1.0,0.002277878656362494,7.442590734475137e-05,0.07442590395609537,184.47774823506674,228.76666666666668,7.159375,0.000683885063820829,3.5781385198182154e-06,0.0035781383514404295,2,1e-06,32,64,32,0,1.0,0.0,6.439789295196533,7.292423248291016,6.788702964782715,0.19924773275852203,0.9846458435058594,-0.9748521447181702,-0.02003837376832962,0.6288175582885742,256,64,256,0,1.0,0.0,0.07500779628753662,3.6021695137023926,0.7834994792938232,0.5293920636177063,0.997106671333313,-0.997599720954895,0.025239134207367897,0.5559860467910767,288,288,0,1.0,0.0,0.12464665007598202,0.1247614814589421,0.1247614814589421,0.0014778147257554035,0.1247614814589421,0.1247614814589421,0.0014778147257554035,0.01952640689827882,0.06397112351371026,0.35999998450279236,0.12464665007598202,0.1903057510313031,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.1247614814589421,0.005039118598991384,0.11972236447036266,0.0,0.0,0.0,0.1247614814589421,0.1247614814589421,0.0014778147257554035,0.01952640689827882,0.06397112351371026,0.35999998450279236,0.12464665007598202,0.1903057510313031,0.35999998450279236,0.1247614814589421,0.005039118598991384,0.11972236447036266,0.0,0.0,0.0,1,0,279,279
